Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,getCommonEdge,Long Statement,The length of the statement "final Matrix3f m0=new Matrix3f(v00.getX()`v01.getX()`v10.getX()`v00.getY()`v01.getY()`v10.getY()`v00.getZ()`v01.getZ()`v10.getZ());" is 131.,1199
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,getCommonEdge,Long Statement,The length of the statement "final Matrix3f m1=new Matrix3f(v00.getX()`v01.getX()`v11.getX()`v00.getY()`v01.getY()`v11.getY()`v00.getZ()`v01.getZ()`v11.getZ());" is 131.,1199
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,getCommonEdge,Magic Number,The method contains a magic number: 10,1199
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,getCommonEdge,Magic Number,The method contains a magic number: 10,1199
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,getCommonEdge,Magic Number,The method contains a magic number: 2,1199
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,getCommonEdge,Magic Number,The method contains a magic number: 2,1199
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,getCommonEdge,Magic Number,The method contains a magic number: 2,1199
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,getCommonEdge,Magic Number,The method contains a magic number: 2,1199
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,getCommonEdge,Magic Number,The method contains a magic number: 2,1199
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,getCommonEdge,Magic Number,The method contains a magic number: 2,1199
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,isZero,Long Statement,The length of the statement "return Math.abs(v.getX()) <= GenericMath.FLT_EPSILON && Math.abs(v.getY()) <= GenericMath.FLT_EPSILON && Math.abs(v.getZ()) <= GenericMath.FLT_EPSILON;" is 151.,1304
Flow_Caustic,com.flowpowered.caustic.api.util,ColladaFileLoader,load,Long Parameter List,The method has 5 parameters. ,81
Flow_Caustic,com.flowpowered.caustic.api.util,ColladaFileLoader,load,Magic Number,The method contains a magic number: 3,81
Flow_Caustic,com.flowpowered.caustic.api.util,ColladaFileLoader,loadIndices,Complex Method,Cyclomatic complexity of the method is 8,166
Flow_Caustic,com.flowpowered.caustic.api.util,ColladaFileLoader,loadIndices,Long Parameter List,The method has 7 parameters. ,166
Flow_Caustic,com.flowpowered.caustic.api.util,ColladaFileLoader,loadIndices,Magic Number,The method contains a magic number: 2,166
Flow_Caustic,com.flowpowered.caustic.api.util,ColladaFileLoader,loadIndices,Magic Number,The method contains a magic number: 3,166
Flow_Caustic,com.flowpowered.caustic.api.util,ObjFileLoader,load,Complex Method,Cyclomatic complexity of the method is 17,51
Flow_Caustic,com.flowpowered.caustic.api.util,ObjFileLoader,load,Long Parameter List,The method has 5 parameters. ,51
Flow_Caustic,com.flowpowered.caustic.api.util,ObjFileLoader,parseIndices,Magic Number,The method contains a magic number: 2,141
Flow_Caustic,com.flowpowered.caustic.api.util,ObjFileLoader,parseIndices,Magic Number,The method contains a magic number: 2,141
Flow_Caustic,com.flowpowered.caustic.api.util,CausticUtil,checkVersion,Long Statement,The length of the statement "throw new IllegalStateException("Versions not compatible: expected " + requiredVersion + " or lower` got "+ objectVersion);" is 123.,98
Flow_Caustic,com.flowpowered.caustic.api.util,CausticUtil,getImageData,Magic Number,The method contains a magic number: 16,158
Flow_Caustic,com.flowpowered.caustic.api.util,CausticUtil,getImageData,Magic Number,The method contains a magic number: 0xff,158
Flow_Caustic,com.flowpowered.caustic.api.util,CausticUtil,getImageData,Magic Number,The method contains a magic number: 8,158
Flow_Caustic,com.flowpowered.caustic.api.util,CausticUtil,getImageData,Magic Number,The method contains a magic number: 0xff,158
Flow_Caustic,com.flowpowered.caustic.api.util,CausticUtil,getImageData,Magic Number,The method contains a magic number: 0xff,158
Flow_Caustic,com.flowpowered.caustic.api.util,CausticUtil,getImageData,Magic Number,The method contains a magic number: 24,158
Flow_Caustic,com.flowpowered.caustic.api.util,CausticUtil,getImageData,Magic Number,The method contains a magic number: 0xff,158
Flow_Caustic,com.flowpowered.caustic.api.util,CausticUtil,getPackedPixels,Magic Number,The method contains a magic number: 0xff,189
Flow_Caustic,com.flowpowered.caustic.api.util,CausticUtil,getPackedPixels,Magic Number,The method contains a magic number: 16,189
Flow_Caustic,com.flowpowered.caustic.api.util,CausticUtil,getPackedPixels,Magic Number,The method contains a magic number: 0xff,189
Flow_Caustic,com.flowpowered.caustic.api.util,CausticUtil,getPackedPixels,Magic Number,The method contains a magic number: 8,189
Flow_Caustic,com.flowpowered.caustic.api.util,CausticUtil,getPackedPixels,Magic Number,The method contains a magic number: 2,189
Flow_Caustic,com.flowpowered.caustic.api.util,CausticUtil,getPackedPixels,Magic Number,The method contains a magic number: 0xff,189
Flow_Caustic,com.flowpowered.caustic.api.util,CausticUtil,getPackedPixels,Magic Number,The method contains a magic number: 3,189
Flow_Caustic,com.flowpowered.caustic.api.util,CausticUtil,getPackedPixels,Magic Number,The method contains a magic number: 0xff,189
Flow_Caustic,com.flowpowered.caustic.api.util,CausticUtil,getPackedPixels,Magic Number,The method contains a magic number: 24,189
Flow_Caustic,com.flowpowered.caustic.api.util,CausticUtil,getPackedPixels,Magic Number,The method contains a magic number: 0xff000000,189
Flow_Caustic,com.flowpowered.caustic.api.util,CausticUtil,getImage,Magic Number,The method contains a magic number: 0xff,225
Flow_Caustic,com.flowpowered.caustic.api.util,CausticUtil,getImage,Magic Number,The method contains a magic number: 16,225
Flow_Caustic,com.flowpowered.caustic.api.util,CausticUtil,getImage,Magic Number,The method contains a magic number: 0xff,225
Flow_Caustic,com.flowpowered.caustic.api.util,CausticUtil,getImage,Magic Number,The method contains a magic number: 8,225
Flow_Caustic,com.flowpowered.caustic.api.util,CausticUtil,getImage,Magic Number,The method contains a magic number: 2,225
Flow_Caustic,com.flowpowered.caustic.api.util,CausticUtil,getImage,Magic Number,The method contains a magic number: 0xff,225
Flow_Caustic,com.flowpowered.caustic.api.util,CausticUtil,getImage,Magic Number,The method contains a magic number: 3,225
Flow_Caustic,com.flowpowered.caustic.api.util,CausticUtil,getImage,Magic Number,The method contains a magic number: 0xff,225
Flow_Caustic,com.flowpowered.caustic.api.util,CausticUtil,getImage,Magic Number,The method contains a magic number: 24,225
Flow_Caustic,com.flowpowered.caustic.api.util,CausticUtil,getImage,Magic Number,The method contains a magic number: 0xff000000,225
Flow_Caustic,com.flowpowered.caustic.api.util,CausticUtil,fromPackedARGB,Magic Number,The method contains a magic number: 16,261
Flow_Caustic,com.flowpowered.caustic.api.util,CausticUtil,fromPackedARGB,Magic Number,The method contains a magic number: 8,261
Flow_Caustic,com.flowpowered.caustic.api.util,CausticUtil,fromPackedARGB,Magic Number,The method contains a magic number: 24,261
Flow_Caustic,com.flowpowered.caustic.api.util,CausticUtil,fromIntRGBA,Magic Number,The method contains a magic number: 0xff,271
Flow_Caustic,com.flowpowered.caustic.api.util,CausticUtil,fromIntRGBA,Magic Number,The method contains a magic number: 255f,271
Flow_Caustic,com.flowpowered.caustic.api.util,CausticUtil,fromIntRGBA,Magic Number,The method contains a magic number: 0xff,271
Flow_Caustic,com.flowpowered.caustic.api.util,CausticUtil,fromIntRGBA,Magic Number,The method contains a magic number: 255f,271
Flow_Caustic,com.flowpowered.caustic.api.util,CausticUtil,fromIntRGBA,Magic Number,The method contains a magic number: 0xff,271
Flow_Caustic,com.flowpowered.caustic.api.util,CausticUtil,fromIntRGBA,Magic Number,The method contains a magic number: 255f,271
Flow_Caustic,com.flowpowered.caustic.api.util,CausticUtil,fromIntRGBA,Magic Number,The method contains a magic number: 0xff,271
Flow_Caustic,com.flowpowered.caustic.api.util,CausticUtil,fromIntRGBA,Magic Number,The method contains a magic number: 255f,271
Flow_Caustic,com.flowpowered.caustic.api.util,CausticUtil,fromAWTColor,Magic Number,The method contains a magic number: 255f,284
Flow_Caustic,com.flowpowered.caustic.api.util,CausticUtil,fromAWTColor,Magic Number,The method contains a magic number: 255f,284
Flow_Caustic,com.flowpowered.caustic.api.util,CausticUtil,fromAWTColor,Magic Number,The method contains a magic number: 255f,284
Flow_Caustic,com.flowpowered.caustic.api.util,CausticUtil,fromAWTColor,Magic Number,The method contains a magic number: 255f,284
Flow_Caustic,com.flowpowered.caustic.api.util,CausticUtil,fromHSB,Complex Method,Cyclomatic complexity of the method is 8,294
Flow_Caustic,com.flowpowered.caustic.api.util,CausticUtil,fromHSB,Magic Number,The method contains a magic number: 6,294
Flow_Caustic,com.flowpowered.caustic.api.util,CausticUtil,fromHSB,Magic Number,The method contains a magic number: 2,294
Flow_Caustic,com.flowpowered.caustic.api.util,CausticUtil,fromHSB,Magic Number,The method contains a magic number: 3,294
Flow_Caustic,com.flowpowered.caustic.api.util,CausticUtil,fromHSB,Magic Number,The method contains a magic number: 4,294
Flow_Caustic,com.flowpowered.caustic.api.util,CausticUtil,fromHSB,Magic Number,The method contains a magic number: 5,294
Flow_Caustic,com.flowpowered.caustic.api.model,StringModel,StringModel,Long Parameter List,The method has 5 parameters. ,102
Flow_Caustic,com.flowpowered.caustic.api.model,StringModel,StringModel,Abstract Function Call From Constructor,The constructor StringModel calls a virtual method setIndicesCount.,116
Flow_Caustic,com.flowpowered.caustic.api.model,StringModel,StringModel,Long Parameter List,The method has 6 parameters. ,116
Flow_Caustic,com.flowpowered.caustic.api.model,StringModel,StringModel,Magic Number,The method contains a magic number: 2,116
Flow_Caustic,com.flowpowered.caustic.api.model,StringModel,StringModel,Magic Number,The method contains a magic number: 2,116
Flow_Caustic,com.flowpowered.caustic.api.model,StringModel,generateMesh,Long Parameter List,The method has 5 parameters. ,288
Flow_Caustic,com.flowpowered.caustic.api.model,StringModel,generateMesh,Magic Number,The method contains a magic number: 2,288
Flow_Caustic,com.flowpowered.caustic.api.model,StringModel,generateMesh,Magic Number,The method contains a magic number: 2,288
Flow_Caustic,com.flowpowered.caustic.api.model,StringModel,generateMesh,Magic Number,The method contains a magic number: 2,288
Flow_Caustic,com.flowpowered.caustic.api.model,StringModel,generateMesh,Magic Number,The method contains a magic number: 2,288
Flow_Caustic,com.flowpowered.caustic.api.model,StringModel,generateMesh,Magic Number,The method contains a magic number: 2,288
Flow_Caustic,com.flowpowered.caustic.api.model,StringModel,generateMesh,Magic Number,The method contains a magic number: 3,288
Flow_Caustic,com.flowpowered.caustic.api.model,StringModel,generateMesh,Magic Number,The method contains a magic number: 4,288
Flow_Caustic,com.flowpowered.caustic.api.model,StringModel,generateMesh,Magic Number,The method contains a magic number: 6,288
Flow_Caustic,com.flowpowered.caustic.api.model,StringModel,generateTexture,Long Parameter List,The method has 7 parameters. ,335
Flow_Caustic,com.flowpowered.caustic.test,VertexDataTest,test,Long Method,The method has 134 lines of code.,41
Flow_Caustic,com.flowpowered.caustic.test,VertexDataTest,test,Long Statement,The length of the statement "Assert.assertEquals(new HashSet<>(Arrays.asList("byte"`"short"`"int"`"float"`"double"`"unsigned_byte"`"unsigned_short"`"unsigned_int"))`names);" is 143.,41
Flow_Caustic,com.flowpowered.caustic.test,VertexDataTest,test,Magic Number,The method contains a magic number: 2,41
Flow_Caustic,com.flowpowered.caustic.test,VertexDataTest,test,Magic Number,The method contains a magic number: 2,41
Flow_Caustic,com.flowpowered.caustic.test,VertexDataTest,test,Magic Number,The method contains a magic number: 3,41
Flow_Caustic,com.flowpowered.caustic.test,VertexDataTest,test,Magic Number,The method contains a magic number: 3,41
Flow_Caustic,com.flowpowered.caustic.test,VertexDataTest,test,Magic Number,The method contains a magic number: 4,41
Flow_Caustic,com.flowpowered.caustic.test,VertexDataTest,test,Magic Number,The method contains a magic number: 4,41
Flow_Caustic,com.flowpowered.caustic.test,VertexDataTest,test,Magic Number,The method contains a magic number: 5,41
Flow_Caustic,com.flowpowered.caustic.test,VertexDataTest,test,Magic Number,The method contains a magic number: 5,41
Flow_Caustic,com.flowpowered.caustic.test,VertexDataTest,test,Magic Number,The method contains a magic number: 6,41
Flow_Caustic,com.flowpowered.caustic.test,VertexDataTest,test,Magic Number,The method contains a magic number: 6,41
Flow_Caustic,com.flowpowered.caustic.test,VertexDataTest,test,Magic Number,The method contains a magic number: 7,41
Flow_Caustic,com.flowpowered.caustic.test,VertexDataTest,test,Magic Number,The method contains a magic number: 7,41
Flow_Caustic,com.flowpowered.caustic.test,VertexDataTest,test,Magic Number,The method contains a magic number: 8,41
Flow_Caustic,com.flowpowered.caustic.test,VertexDataTest,test,Magic Number,The method contains a magic number: 2,41
Flow_Caustic,com.flowpowered.caustic.test,VertexDataTest,test,Magic Number,The method contains a magic number: 3,41
Flow_Caustic,com.flowpowered.caustic.test,VertexDataTest,test,Magic Number,The method contains a magic number: 4,41
Flow_Caustic,com.flowpowered.caustic.test,VertexDataTest,test,Magic Number,The method contains a magic number: 5,41
Flow_Caustic,com.flowpowered.caustic.test,VertexDataTest,test,Magic Number,The method contains a magic number: 6,41
Flow_Caustic,com.flowpowered.caustic.test,VertexDataTest,test,Magic Number,The method contains a magic number: 7,41
Flow_Caustic,com.flowpowered.caustic.test,VertexDataTest,test,Magic Number,The method contains a magic number: 2,41
Flow_Caustic,com.flowpowered.caustic.test,VertexDataTest,test,Magic Number,The method contains a magic number: 3,41
Flow_Caustic,com.flowpowered.caustic.test,VertexDataTest,test,Magic Number,The method contains a magic number: 4,41
Flow_Caustic,com.flowpowered.caustic.test,VertexDataTest,test,Magic Number,The method contains a magic number: 5,41
Flow_Caustic,com.flowpowered.caustic.test,VertexDataTest,test,Magic Number,The method contains a magic number: 6,41
Flow_Caustic,com.flowpowered.caustic.test,VertexDataTest,test,Magic Number,The method contains a magic number: 7,41
Flow_Caustic,com.flowpowered.caustic.test,VertexDataTest,test,Magic Number,The method contains a magic number: 2,41
Flow_Caustic,com.flowpowered.caustic.test,VertexDataTest,test,Magic Number,The method contains a magic number: 2,41
Flow_Caustic,com.flowpowered.caustic.test,VertexDataTest,test,Magic Number,The method contains a magic number: 2,41
Flow_Caustic,com.flowpowered.caustic.test,VertexDataTest,test,Magic Number,The method contains a magic number: 3,41
Flow_Caustic,com.flowpowered.caustic.test,VertexDataTest,test,Magic Number,The method contains a magic number: 3,41
Flow_Caustic,com.flowpowered.caustic.test,VertexDataTest,test,Magic Number,The method contains a magic number: 3,41
Flow_Caustic,com.flowpowered.caustic.test,VertexDataTest,test,Magic Number,The method contains a magic number: 4,41
Flow_Caustic,com.flowpowered.caustic.test,VertexDataTest,test,Magic Number,The method contains a magic number: 4,41
Flow_Caustic,com.flowpowered.caustic.test,VertexDataTest,test,Magic Number,The method contains a magic number: 4,41
Flow_Caustic,com.flowpowered.caustic.test,VertexDataTest,test,Magic Number,The method contains a magic number: 5,41
Flow_Caustic,com.flowpowered.caustic.test,VertexDataTest,test,Magic Number,The method contains a magic number: 5,41
Flow_Caustic,com.flowpowered.caustic.test,VertexDataTest,test,Magic Number,The method contains a magic number: 5,41
Flow_Caustic,com.flowpowered.caustic.test,VertexDataTest,test,Magic Number,The method contains a magic number: 6,41
Flow_Caustic,com.flowpowered.caustic.test,VertexDataTest,test,Magic Number,The method contains a magic number: 6,41
Flow_Caustic,com.flowpowered.caustic.test,VertexDataTest,test,Magic Number,The method contains a magic number: 6,41
Flow_Caustic,com.flowpowered.caustic.test,VertexDataTest,test,Magic Number,The method contains a magic number: 7,41
Flow_Caustic,com.flowpowered.caustic.test,VertexDataTest,test,Magic Number,The method contains a magic number: 7,41
Flow_Caustic,com.flowpowered.caustic.test,VertexDataTest,test,Magic Number,The method contains a magic number: 7,41
Flow_Caustic,com.flowpowered.caustic.test,VertexDataTest,test,Magic Number,The method contains a magic number: 8,41
Flow_Caustic,com.flowpowered.caustic.test,VertexDataTest,test,Magic Number,The method contains a magic number: 8,41
Flow_Caustic,com.flowpowered.caustic.test,VertexDataTest,test,Magic Number,The method contains a magic number: 2,41
Flow_Caustic,com.flowpowered.caustic.test,VertexDataTest,test,Magic Number,The method contains a magic number: 3,41
Flow_Caustic,com.flowpowered.caustic.test,VertexDataTest,test,Magic Number,The method contains a magic number: 4,41
Flow_Caustic,com.flowpowered.caustic.test,VertexDataTest,test,Magic Number,The method contains a magic number: 5,41
Flow_Caustic,com.flowpowered.caustic.test,VertexDataTest,test,Magic Number,The method contains a magic number: 6,41
Flow_Caustic,com.flowpowered.caustic.test,VertexDataTest,test,Magic Number,The method contains a magic number: 7,41
Flow_Caustic,com.flowpowered.caustic.test,VertexDataTest,test,Magic Number,The method contains a magic number: 8,41
Flow_Caustic,com.flowpowered.caustic.lwjgl.gl30,GL30Texture,setImageData,Complex Conditional,The conditional expression imageData != null && width == oldWidth && height == oldHeight is complex.,41
Flow_Caustic,com.flowpowered.caustic.lwjgl.gl30,GL30Texture,setImageData,Long Statement,The length of the statement "GL11.glTexSubImage2D(GL11.GL_TEXTURE_2D`0`0`0`width`height`format.getGLConstant()`hasInternalFormat ? internalFormat.getComponentType().getGLConstant() : DataType.UNSIGNED_BYTE.getGLConstant()`imageData);" is 204.,41
Flow_Caustic,com.flowpowered.caustic.lwjgl.gl30,GL30Texture,setImageData,Long Statement,The length of the statement "GL11.glTexImage2D(GL11.GL_TEXTURE_2D`0`hasInternalFormat ? internalFormat.getGLConstant() : format.getGLConstant()`width`height`0`format.getGLConstant()`hasInternalFormat ? internalFormat.getComponentType().getGLConstant() : DataType.UNSIGNED_BYTE.getGLConstant()`imageData);" is 275.,41
Flow_Caustic,com.flowpowered.caustic.lwjgl.gl30,GL30Context,createContextAttributes,Magic Number,The method contains a magic number: 3,46
Flow_Caustic,com.flowpowered.caustic.lwjgl.gl30,GL30VertexArray,setData,Complex Method,Cyclomatic complexity of the method is 8,94
Flow_Caustic,com.flowpowered.caustic.lwjgl.gl30,GL30VertexArray,setData,Long Statement,The length of the statement "System.arraycopy(attributeBufferIDs`0`newAttributeBufferIDs`0`Math.min(attributeBufferIDs.length`newAttributeBufferIDs.length));" is 128.,94
Flow_Caustic,com.flowpowered.caustic.lwjgl.gl30,GL30VertexArray,setData,Long Statement,The length of the statement "System.arraycopy(attributeBufferSizes`0`newAttributeBufferSizes`0`Math.min(attributeBufferSizes.length`newAttributeBufferSizes.length));" is 136.,94
Flow_Caustic,com.flowpowered.caustic.lwjgl.gl30,GL30VertexArray,setData,Long Statement,The length of the statement "GL20.glVertexAttribPointer(i`attribute.getSize()`attribute.getType().getGLConstant()`attribute.getUploadMode().normalize()`0`0);" is 128.,94
Flow_Caustic,com.flowpowered.caustic.lwjgl.gl30,GL30VertexArray,setData,Magic Number,The method contains a magic number: 0.5,94
Flow_Caustic,com.flowpowered.caustic.lwjgl.gl30,GL30VertexArray,setData,Magic Number,The method contains a magic number: 0.5,94
Flow_Caustic,com.flowpowered.caustic.lwjgl.gl30,GL30VertexArray,draw,Long Statement,The length of the statement "GL11.glDrawElements(drawingMode.getGLConstant()`indicesDrawCount`GL11.GL_UNSIGNED_INT`indicesOffset * DataType.INT.getByteSize());" is 130.,211
Flow_Caustic,com.flowpowered.caustic.lwjgl.gl21,GL21Context,createContextAttributes,Magic Number,The method contains a magic number: 2,34
Flow_Caustic,com.flowpowered.caustic.lwjgl,LWJGLUtil,getNativeLibraries,Long Statement,The length of the statement "throw new IllegalStateException("Could not get lwjgl natives for platform \"" + org.lwjgl.LWJGLUtil.getPlatformName() + "\".");" is 127.,94
Flow_Caustic,com.flowpowered.caustic.lwjgl,LWJGLUtil,getNativesDirectory,Long Statement,The length of the statement "throw new IllegalStateException("Could not get lwjgl natives for platform \"" + org.lwjgl.LWJGLUtil.getPlatformName() + "\".");" is 127.,107
Flow_Caustic,com.flowpowered.caustic.lwjgl.gl20,GL20Context,createContextAttributes,Magic Number,The method contains a magic number: 2,74
Flow_Caustic,com.flowpowered.caustic.lwjgl.gl20,GL20Context,readFrame,Long Statement,The length of the statement "GL11.glReadPixels(size.getX()`size.getY()`size.getWidth()`size.getHeight()`format.getFormat().getGLConstant()`format.getComponentType().getGLConstant()`buffer);" is 160.,218
Flow_Caustic,com.flowpowered.caustic.lwjgl.gl20,GL20VertexArray,setData,Complex Method,Cyclomatic complexity of the method is 11,125
Flow_Caustic,com.flowpowered.caustic.lwjgl.gl20,GL20VertexArray,setData,Long Statement,The length of the statement "System.arraycopy(attributeBufferIDs`0`newAttributeBufferIDs`0`Math.min(attributeBufferIDs.length`newAttributeBufferIDs.length));" is 128.,125
Flow_Caustic,com.flowpowered.caustic.lwjgl.gl20,GL20VertexArray,setData,Long Statement,The length of the statement "System.arraycopy(attributeBufferSizes`0`newAttributeBufferSizes`0`Math.min(attributeBufferSizes.length`newAttributeBufferSizes.length));" is 136.,125
Flow_Caustic,com.flowpowered.caustic.lwjgl.gl20,GL20VertexArray,setData,Long Statement,The length of the statement "GL20.glVertexAttribPointer(i`attribute.getSize()`attribute.getType().getGLConstant()`attribute.getUploadMode().normalize()`0`0);" is 128.,125
Flow_Caustic,com.flowpowered.caustic.lwjgl.gl20,GL20VertexArray,setData,Magic Number,The method contains a magic number: 0.5,125
Flow_Caustic,com.flowpowered.caustic.lwjgl.gl20,GL20VertexArray,setData,Magic Number,The method contains a magic number: 0.5,125
Flow_Caustic,com.flowpowered.caustic.lwjgl.gl20,GL20VertexArray,draw,Long Statement,The length of the statement "GL11.glDrawElements(drawingMode.getGLConstant()`indicesDrawCount`GL11.GL_UNSIGNED_INT`indicesOffset * DataType.INT.getByteSize());" is 130.,253
Flow_Caustic,com.flowpowered.caustic.lwjgl.gl20,GL20VertexArray,glGenVertexArrays,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@7b1e8d37,298
Flow_Caustic,com.flowpowered.caustic.lwjgl.gl20,GL20Shader,compile,Magic Number,The method contains a magic number: 1000,103
Flow_Caustic,com.flowpowered.caustic.lwjgl.gl20,GL20RenderBuffer,setStorage,Long Statement,The length of the statement "EXTFramebufferObject.glRenderbufferStorageEXT(EXTFramebufferObject.GL_RENDERBUFFER_EXT`format.getGLConstant()`width`height);" is 124.,78
Flow_Caustic,com.flowpowered.caustic.lwjgl.gl20,GL20Program,link,Long Statement,The length of the statement "logger.log(Level.WARNING`"Program validation failed. This doesn''t mean it won''t work` so you maybe able to ignore it\n{0}"`GL20.glGetProgramInfoLog(id`1000));" is 160.,141
Flow_Caustic,com.flowpowered.caustic.lwjgl.gl20,GL20Program,link,Magic Number,The method contains a magic number: 1000,141
Flow_Caustic,com.flowpowered.caustic.lwjgl.gl20,GL20Program,link,Magic Number,The method contains a magic number: 1000,141
Flow_Caustic,com.flowpowered.caustic.lwjgl.gl20,GL20Program,setUniform,Magic Number,The method contains a magic number: 2,270
Flow_Caustic,com.flowpowered.caustic.lwjgl.gl20,GL20Program,setUniform,Magic Number,The method contains a magic number: 3,298
Flow_Caustic,com.flowpowered.caustic.lwjgl.gl20,GL20Program,setUniform,Magic Number,The method contains a magic number: 4,327
Flow_Caustic,com.flowpowered.caustic.lwjgl.gl20,GL20Program,setUniform,Magic Number,The method contains a magic number: 9,341
Flow_Caustic,com.flowpowered.caustic.lwjgl.gl20,GL20Program,setUniform,Magic Number,The method contains a magic number: 16,355
Flow_Caustic,com.flowpowered.caustic.lwjgl.gl20,GL20Texture,setBorderColor,Long Statement,The length of the statement "GL11.glTexParameter(GL11.GL_TEXTURE_2D`GL11.GL_TEXTURE_BORDER_COLOR`(FloatBuffer)CausticUtil.createFloatBuffer(4).put(borderColor.toArray()).flip());" is 149.,176
Flow_Caustic,com.flowpowered.caustic.lwjgl.gl20,GL20Texture,setBorderColor,Magic Number,The method contains a magic number: 4,176
Flow_Caustic,com.flowpowered.caustic.lwjgl.gl20,GL20Texture,setImageData,Complex Conditional,The conditional expression imageData != null && width == oldWidth && height == oldHeight is complex.,192
Flow_Caustic,com.flowpowered.caustic.lwjgl.gl20,GL20Texture,setImageData,Long Statement,The length of the statement "GLU.gluBuild2DMipmaps(GL11.GL_TEXTURE_2D`hasInternalFormat ? internalFormat.getGLConstant() : format.getGLConstant()`width`height`format.getGLConstant()`hasInternalFormat ? internalFormat.getComponentType().getGLConstant() : DataType.UNSIGNED_BYTE.getGLConstant()`imageData);" is 275.,192
Flow_Caustic,com.flowpowered.caustic.lwjgl.gl20,GL20Texture,setImageData,Long Statement,The length of the statement "GL11.glTexSubImage2D(GL11.GL_TEXTURE_2D`0`0`0`width`height`format.getGLConstant()`hasInternalFormat ? internalFormat.getComponentType().getGLConstant() : DataType.UNSIGNED_BYTE.getGLConstant()`imageData);" is 204.,192
Flow_Caustic,com.flowpowered.caustic.lwjgl.gl20,GL20Texture,setImageData,Long Statement,The length of the statement "GL11.glTexImage2D(GL11.GL_TEXTURE_2D`0`hasInternalFormat ? internalFormat.getGLConstant() : format.getGLConstant()`width`height`0`format.getGLConstant()`hasInternalFormat ? internalFormat.getComponentType().getGLConstant() : DataType.UNSIGNED_BYTE.getGLConstant()`imageData);" is 275.,192
Flow_Caustic,com.flowpowered.caustic.lwjgl.gl20,GL20Texture,getImageData,Long Statement,The length of the statement "final ByteBuffer imageData=CausticUtil.createByteBuffer(width * height * (formatNotNull ? format.getBytes() : this.format.getComponentCount() * DataType.UNSIGNED_BYTE.getByteSize()));" is 183.,234
Flow_Caustic,com.flowpowered.caustic.lwjgl.gl20,GL20Texture,getImageData,Long Statement,The length of the statement "GL11.glGetTexImage(GL11.GL_TEXTURE_2D`0`formatNotNull ? format.getFormat().getGLConstant() : this.format.getGLConstant()`formatNotNull ? format.getComponentType().getGLConstant() : DataType.UNSIGNED_BYTE.getGLConstant()`imageData);" is 231.,234
Flow_Caustic,com.flowpowered.caustic.lwjgl.gl20,GL20FrameBuffer,attach,Long Statement,The length of the statement "EXTFramebufferObject.glFramebufferTexture2DEXT(EXTFramebufferObject.GL_FRAMEBUFFER_EXT`point.getGLConstant()`GL11.GL_TEXTURE_2D`texture.getID()`0);" is 147.,91
Flow_Caustic,com.flowpowered.caustic.lwjgl.gl20,GL20FrameBuffer,attach,Long Statement,The length of the statement "EXTFramebufferObject.glFramebufferRenderbufferEXT(EXTFramebufferObject.GL_FRAMEBUFFER_EXT`point.getGLConstant()`EXTFramebufferObject.GL_RENDERBUFFER_EXT`buffer.getID());" is 169.,112
Flow_Caustic,com.flowpowered.caustic.lwjgl.gl20,GL20FrameBuffer,detach,Long Statement,The length of the statement "EXTFramebufferObject.glFramebufferRenderbufferEXT(EXTFramebufferObject.GL_FRAMEBUFFER_EXT`point.getGLConstant()`EXTFramebufferObject.GL_RENDERBUFFER_EXT`0);" is 156.,133
Flow_Caustic,com.flowpowered.caustic.lwjgl.gl20,GL20FrameBuffer,isComplete,Long Statement,The length of the statement "final boolean complete=EXTFramebufferObject.glCheckFramebufferStatusEXT(EXTFramebufferObject.GL_FRAMEBUFFER_EXT) == EXTFramebufferObject.GL_FRAMEBUFFER_COMPLETE_EXT;" is 165.,170
Flow_Caustic,com.flowpowered.caustic.lwjgl.gl32,GL32Context,createContextAttributes,Magic Number,The method contains a magic number: 3,38
Flow_Caustic,com.flowpowered.caustic.lwjgl.gl32,GL32Context,createContextAttributes,Magic Number,The method contains a magic number: 2,38
